my_id,ID,nr-ahr,nr-ar-lbd,nr-aromatase,nr-ar,nr-er-lbd,nr-er,nr-ppar-gamma,sr-are,sr-atad5,sr-hse,sr-mmp,sr-p53,smiles
66373,NCGC00254645-01,?,0,0,0,0,0,0,0,0,0,?,0,COC1=CC(Cl)=C(OC)C=C1Cl
66489,NCGC00256049-01,?,0,0,0,0,0,0,?,0,0,0,0,COC1=CC=C(NC(=O)CC(C)=O)C=C1
38903,NCGC00255627-01,?,0,0,0,0,0,0,0,0,0,?,0,CCNC1=NC(NC(C)C)=NC(OC)=N1
38908,NCGC00254574-01,?,0,0,0,0,0,0,0,0,0,?,0,CCNC1=NC(SC)=NC(NC(C)C)=N1
22129,NCGC00259420-01,?,0,0,0,0,?,0,0,0,0,0,0,CC1=C(Cl)C=C(N)C=C1
125243,NCGC00255816-01,?,0,0,0,0,0,0,0,0,0,?,0,NC1=CC=C(C(N)=C1)S(O)(=O)=O
22149,NCGC00257924-01,?,0,0,0,0,?,0,0,0,0,0,0,CC1=C(N)C=CC=C1Cl
125271,NCGC00254163-01,?,0,0,0,0,?,0,0,0,0,0,0,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1
154705,NCGC00183851-01,?,0,0,0,0,?,0,0,0,0,0,0,OS(O)(=O)=O.CC(NN)C1=CC=CC=C1
158039,NCGC00260475-01,?,0,0,0,0,0,0,0,0,0,?,1,[O-][N+](=O)C1=C(C=O)C=CC=C1
12012,NCGC00257286-01,?,0,0,0,?,1,0,0,0,0,0,0,CC(C)(C)C(=O)C1=CC=CC=C1
41490,NCGC00256276-01,?,0,0,0,0,?,0,0,0,0,0,0,CCOC(=O)CC(=O)C1=CC=CC=C1
123937,NCGC00255282-01,?,0,0,0,0,0,0,0,0,0,?,0,NC(=O)C1=C(Cl)C=CC=C1Cl
152685,NCGC00256391-01,?,0,0,0,0,?,0,0,0,0,0,0,OC(=O)CC1=CNC2=C1C=CC=C2
51153,NCGC00255441-01,?,0,0,0,0,0,0,0,0,0,?,0,CCSCC1=C(OC(=O)NC)C=CC=C1
29017,NCGC00257177-01,?,0,0,0,0,0,0,0,0,0,?,0,CCCCC(CC)COC(=O)C(C)=C
20703,NCGC00259933-01,?,0,0,0,?,1,0,0,0,0,0,0,CC1(C)N(Cl)C(=O)N(Cl)C1=O
148010,NCGC00257412-01,?,0,0,0,0,?,0,0,0,0,0,0,O=CC1=CC(OC2=CC=CC=C2)=CC=C1
47788,NCGC00259951-01,?,0,0,0,0,0,0,0,0,0,0,?,CCOS(=O)(=O)OCC
154814,NCGC00260385-01,?,0,0,0,0,0,0,?,0,0,0,0,O[C@H]([C@@H](O)C(O)=O)C(O)=O.CNC[C@H](O)C1=CC=C(O)C(O)=C1
155856,NCGC00258680-01,?,0,0,0,0,0,0,1,0,?,1,0,S=C=NC1=CC=CC=C1
68661,NCGC00259852-01,?,0,0,0,?,1,0,0,0,0,0,0,COP(=S)(OC)OC1=CC=C(C=C1)[N+]([O-])=O
68682,NCGC00254831-01,?,0,?,0,0,0,0,1,0,0,0,0,COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O
2540,NCGC00259128-01,?,0,?,0,0,1,0,1,0,0,1,0,C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC=C3
467,NCGC00257881-01,?,0,?,0,0,1,0,0,0,0,1,0,BrC1=CC=C(OC2=C(Br)C=C(Br)C=C2)C(Br)=C1
114302,NCGC00254682-01,?,0,0,0,0,0,0,1,0,0,0,0,Cl.CNC(=O)OC1=CC=CC(=C1)N=CN(C)C
36368,NCGC00259484-01,?,0,?,0,0,1,1,0,0,0,0,0,CCN(CC)C1=CC(O)=C(C=C1)C(=O)C2=C(C=CC=C2)C(O)=O
153438,NCGC00259502-01,?,0,?,0,1,1,0,1,0,0,1,0,OC1=CC=C(CC2=C(O)C=CC=C2)C=C1
157063,NCGC00256577-01,?,1,?,1,0,0,0,0,0,0,0,0,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)C=C[C@]34C
66211,NCGC00257753-01,?,0,?,0,0,0,0,0,0,0,1,0,COC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1
8195,NCGC00258866-01,?,0,?,0,0,0,0,1,0,0,0,0,CC(=O)NC1=CC=C(C=C1)C(=O)CCl
15018,NCGC00258768-01,?,0,0,0,0,0,0,1,0,0,0,0,CC(C)CC(C)CC(C)\C=C(/C)C1CC(=O)OC1=O
157064,NCGC00258369-01,?,1,?,1,0,0,0,0,0,0,0,0,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C
157141,NCGC00259344-01,?,0,?,1,0,0,0,0,0,0,0,0,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]4(F)[C@@]2([H])CCC5=CC(=O)C=C[C@]45C
59797,NCGC00254706-01,?,0,?,0,0,0,0,0,0,0,0,0,CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C
30165,NCGC00259391-01,?,0,?,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCCCO
157246,NCGC00167569-01,?,0,0,0,0,0,0,0,0,0,0,0,[H][C@]12C[C@@H](OC(=O)COC3=CC=C(OC)C=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]4([H])N(CCC5=C4NC6=C5C=CC(OC)=C6)C2
123355,NCGC00254433-01,?,0,0,0,0,0,0,0,0,0,0,0,N(NC1=CC=CC=C1)C2=CC=CC=C2
144536,NCGC00255049-01,?,0,?,0,0,1,0,0,0,0,0,0,O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2
153333,NCGC00256933-01,?,0,0,0,0,0,0,1,0,0,1,0,OC1=C(Cl)C=CC(Cl)=C1Cl
12223,NCGC00257374-01,?,0,?,0,0,1,0,0,1,0,1,0,CC(C)(C)C1=CC=C(OC(=O)C2=C(O)C=CC=C2)C=C1
157105,NCGC00257676-01,?,1,?,1,0,0,0,0,0,0,0,0,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])CCC4=CC(=O)C=C[C@]34C
157141,NCGC00256560-01,?,0,?,1,0,0,0,0,0,0,0,0,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]4(F)[C@@]2([H])CCC5=CC(=O)C=C[C@]45C
128305,NCGC00257613-01,?,0,0,0,0,0,0,0,0,0,1,0,O.[Cl-].COC1=CC2=C(C=C1OC)C3=[N+](CC2)C=C4C(C=CC(OC)=C4OC)=C3
158105,NCGC00258274-01,?,0,?,0,0,0,0,0,0,0,0,0,[O-][N+](=O)C1=CC=CC=C1NC2=CC=CC=C2
1080,NCGC00255197-01,?,0,0,0,1,1,0,0,0,0,1,0,C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3
116399,NCGC00256397-01,?,0,0,0,0,0,0,0,0,0,0,0,ClCC(Cl)C=C
4851,NCGC00259798-01,?,0,?,0,0,0,0,0,0,0,0,0,C=CCN=C=S
13796,NCGC00254513-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC3=CC=C(F)C=C3)C=C1
58387,NCGC00256316-01,?,0,?,0,0,0,0,0,0,0,1,0,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C3=C(C=CC=C3)S1(=O)=O
153330,NCGC00254078-01,?,0,0,0,0,0,0,1,0,0,1,0,OC1=C(Cl)C=C(Cl)C=C1Cl
11863,NCGC00181915-02,?,0,?,0,0,0,0,0,0,0,0,0,CC(C(=O)OCC(=O)N(C)C)C1=CC2=C(OC3=C(C2)C=CC(C)=N3)C=C1
60163,NCGC00257570-01,?,0,?,0,0,0,0,1,1,0,1,0,CNC1=NC=NC2=C1N=CN2
152511,NCGC00254818-01,?,0,?,0,0,0,1,1,0,0,0,0,OC(=O)C1=C(I)C(I)=CC(I)=C1
2557,NCGC00254531-01,?,0,0,0,0,0,0,0,0,0,0,0,C1=CC=C(C=C1)N=NC2=CC=CC=C2
29842,NCGC00256547-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCCC(O)=O
157322,NCGC00260354-01,?,0,0,0,0,0,0,0,0,0,0,0,[H]\C(OCC)=C1\N=C(OC1=O)C2=CC=CC=C2
22130,NCGC00254021-01,?,0,0,0,0,0,0,0,0,0,1,0,CC1=C(Cl)C=CC(O)=C1
432,NCGC00257918-01,?,0,0,0,0,0,0,0,0,0,0,0,BrC(Br)C(Br)Br
17335,NCGC00255026-01,?,0,?,0,0,0,0,0,0,0,0,0,CC(C)[C@@]12CC[C@@](C)(O1)[C@H](C2)OCC3=C(C)C=CC=C3
2470,NCGC00254394-01,?,0,0,0,0,0,0,0,0,0,0,0,C1=CC(=CC=N1)C2=CC=NC=C2
2501,NCGC00254399-01,?,0,?,0,0,0,0,0,0,0,0,0,C1=CC2=C3C1=CC=CC3=CC=C2
3345,NCGC00259661-01,?,0,0,0,0,0,0,0,0,0,0,0,C1OC1C2=CC=CC=C2
19129,NCGC00260080-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(O)COC(=O)C(C)=C
22348,NCGC00257275-01,?,0,?,0,0,0,0,0,0,0,1,0,CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
22789,NCGC00256916-01,?,0,?,0,0,0,0,0,0,0,0,0,CC1=CC=CC(=C1O)C(C)(C)C
17029,NCGC00259393-01,?,0,?,0,0,0,0,0,0,1,0,0,CC(C)OC=O
22870,NCGC00256622-01,?,0,0,0,0,0,0,0,0,0,1,0,CC1=CCCC(C)(C)C1\C=C\C(=O)CCC=C
22758,NCGC00254002-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CC=C(N)C=C1
22758,NCGC00259691-01,?,0,?,0,0,0,0,0,0,0,0,0,CC1=CC=C(N)C=C1
23044,NCGC00260387-01,?,0,?,0,0,0,0,0,0,0,0,0,CC1=NC2=CC=CC=C2C(=O)O1
29687,NCGC00254001-01,?,0,?,0,0,0,0,0,0,0,0,0,CCCCCCCCCCC
30148,NCGC00254478-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCCCCO
158083,NCGC00259987-01,?,0,?,0,0,0,0,0,0,0,1,0,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1
47045,NCGC00254669-01,?,0,?,0,0,0,1,0,0,0,0,0,CCOC1=NC(F)=CC2=NC(=NN12)S(=O)(=O)NC3=C(Cl)C=CC=C3Cl
157257,NCGC00255345-01,?,0,0,0,0,0,0,1,0,0,0,0,[H][C@]12N(C)CC[C@@]1(C)C3=C(C=CC(OC(=O)NC)=C3)N2C
68854,NCGC00259198-01,?,0,?,0,0,0,0,0,0,0,0,0,CO[Si](CCCNCCN)(OC)OC
125233,NCGC00254260-01,?,0,?,0,0,0,0,0,0,0,0,0,NC1=CC(N)=CC=C1
125543,NCGC00258320-01,?,0,0,0,0,0,0,0,0,0,0,0,NCC1=CC(CN)=CC=C1
125210,NCGC00091261-03,?,0,0,0,0,0,0,1,0,0,1,0,NC1=CC(=C(O)C=C1)[N+]([O-])=O
158066,NCGC00260476-01,?,0,?,0,0,1,0,0,0,0,0,0,[O-][N+](=O)C1=CC=C(C=O)C=C1
29474,NCGC00256944-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCCCC(O)CCCCCCCCCCC(=O)OC
22590,NCGC00254499-01,?,0,?,0,0,1,0,0,0,0,0,0,CC1=CC(NC(=O)C(O)=O)=CC(C)=C1OC2=CC=C(O)C3=C2CCC3
38081,NCGC00256581-01,?,0,0,0,0,0,0,0,0,0,0,0,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2
156043,NCGC00255777-01,?,0,?,0,0,0,0,0,1,0,0,1,SCC(=O)OCCOC(=O)CS
59431,NCGC00255588-01,?,0,0,0,0,0,0,0,0,0,0,0,CN1N=CC(C(=O)C2=C(C)C(C3=NOCC3)=C(C=C2)S(C)(=O)=O)=C1O
153314,NCGC00259360-01,?,0,?,0,0,0,0,0,0,0,0,0,OC1=C(C=CC=C1)C(=O)OC2=CC=CC=C2
153957,NCGC00256634-01,?,0,?,0,0,0,0,0,0,0,0,0,OCC1CCC=CC1
22722,NCGC00256693-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CC=C(C=C1)N(CCO)CCO
156126,NCGC00255145-01,?,0,0,0,0,0,1,0,0,0,0,0,[Br-].CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=C1C=CC=C3)C(C)C
157464,NCGC00257284-01,?,0,0,0,0,0,0,0,0,0,0,0,[K+].[O-]C(=O)CNC1=CC=CC=C1
51782,NCGC00256603-01,?,0,0,0,0,0,0,0,0,0,0,0,CC[N+]([O-])=O
13586,NCGC00260126-01,?,0,0,0,0,0,0,1,0,0,0,0,CC(C)(C1=CC(Br)=C(OCC=C)C(Br)=C1)C2=CC(Br)=C(OCC=C)C(Br)=C2
475,NCGC00256377-01,?,0,0,0,0,0,0,1,0,0,0,0,BrC1=NC2=C(S1)C=CC=C2
90659,NCGC00256925-01,?,0,0,0,0,0,0,0,0,0,0,0,C[Si](C)(CCCN)O[Si](C)(C)CCCN
128382,NCGC00256453-01,?,0,0,0,0,0,0,0,0,0,0,0,O1C2=CC=CC=C2OC3=C1C=CC=C3
123458,NCGC00256574-01,?,0,0,0,0,0,0,0,0,1,0,0,N1N=NC2=C1C=CC=C2
3079,NCGC00257117-01,?,0,?,0,0,0,0,0,0,0,0,0,C1CCCNCC1
2500,NCGC00260280-01,?,1,0,0,0,0,0,1,0,0,0,1,C1=CC2=C3C(=C1)C4=C5C(C=CC6=C5C3=C(C=C2)C=C6)=CC=C4
59918,NCGC00259293-01,?,0,0,0,0,0,0,0,0,0,0,0,CNC(=O)O\N=C\C(C)(C)S(C)=O
26518,NCGC00256324-01,?,0,0,0,0,0,0,0,0,0,0,0,CCC(C)C=O
19132,NCGC00256986-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(O)COC1=CC=CC=C1
22701,NCGC00260021-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CC=C(C)O1
22743,NCGC00254101-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CC=C(C=C1)[N+]([O-])=O
22709,NCGC00255430-01,?,0,?,0,0,1,0,0,0,0,0,0,CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2
22836,NCGC00256559-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CC=CN=C1
22145,NCGC00253955-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=C(N)C=CC(CC2=CC(C)=C(N)C=C2)=C1
51868,NCGC00258018-01,?,0,0,0,0,0,0,0,0,0,0,0,CC\C(C)=N\O[Si](C)(O\N=C(/C)CC)O\N=C(/C)CC
36373,NCGC00259047-01,?,0,0,0,0,0,0,0,0,0,0,0,CCN(CC)C1=CC=CC=C1
47022,NCGC00256345-01,?,0,0,0,0,0,0,0,0,0,0,0,CCOC1=CC=C(NC(C)=O)C=C1
47670,NCGC00256988-01,?,0,0,0,0,0,0,0,0,0,0,0,CCOP(=O)(OCC)OCC
115226,NCGC00256400-01,?,0,0,0,0,0,0,0,0,0,0,0,Cl.NC1=CC=CC=C1
116309,NCGC00256598-01,?,0,0,0,0,0,0,0,0,0,1,0,ClC1=CC=C(OS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1
120207,NCGC00257218-01,?,0,0,0,0,0,0,0,0,0,0,0,FC(F)(F)C1=CC=C(Cl)C(Cl)=C1
38900,NCGC00259168-01,?,0,0,0,0,0,0,0,0,0,0,0,CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1
13763,NCGC00255479-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)(NC1=NC(Cl)=NC(NC2CC2)=N1)C#N
55564,NCGC00256375-01,?,0,0,0,0,0,0,0,0,0,0,0,CN(C)C(C)=O
56197,NCGC00256454-01,?,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCO
56222,NCGC00259562-01,?,0,0,0,0,0,0,0,0,0,0,0,CN(C)CCOCCN(C)C
61871,NCGC00257124-01,?,0,0,0,0,0,0,0,0,0,0,0,COC(=O)C1=CC=C(C)C=C1
66371,NCGC00255100-01,?,0,0,0,0,1,0,0,0,0,0,0,COC1=CC(CC=C)=CC=C1OC(=O)CC2=CC=CC=C2
88350,NCGC00254298-01,?,0,0,0,0,0,0,0,0,0,0,0,CS(O)(=O)=O.CCOC1=CC=CC(=C1)[C@]2(CC[C@H](C)CC2)N3CCN(CC3)C4=CC=CC=C4
13742,NCGC00260303-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)(N)C#N
58012,NCGC00260498-01,?,0,0,0,0,0,0,0,0,0,0,0,CN1C(=N)NC2=C(N=CN2)C1=O
123961,NCGC00256336-01,?,0,0,0,0,0,0,0,0,0,0,0,NC(=O)C1=NC=CN=C1
37804,NCGC00256468-01,?,0,0,0,0,0,0,0,0,0,0,0,CCN(N=O)C(N)=O
66174,NCGC00258947-01,?,0,0,0,1,1,0,0,0,0,0,0,COC1=C(N)C=C(NC(C)=O)C=C1
125230,NCGC00256958-01,?,0,0,0,0,0,0,0,0,0,0,0,NC1=CC(Cl)=CC=C1
66976,NCGC00257023-01,?,0,0,0,0,0,0,0,0,0,0,0,COCCCN
158043,NCGC00258241-01,?,0,?,0,0,0,0,0,0,0,0,0,[O-][N+](=O)C1=C(Cl)C=C(Cl)C=C1Cl
22073,NCGC00257657-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=C(C=C(N)C=C1)[N+]([O-])=O
158036,NCGC00257894-01,?,0,0,0,0,0,0,0,0,0,0,0,[O-][N+](=O)C1=C(C=CC=C1)C(Cl)=O
7139,NCGC00257782-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(=O)C1=CC=C(O)C=C1
29045,NCGC00257097-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCC(CC)COC(C)=O
59667,NCGC00255894-01,?,0,0,0,0,0,0,0,0,0,0,0,CNC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
47159,NCGC00257362-01,?,0,0,0,0,0,0,0,0,0,0,0,CCOCC(O)=O
39784,NCGC00255064-01,?,0,?,0,0,1,0,1,0,0,0,0,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1
145501,NCGC00257798-01,?,0,0,0,0,0,0,0,0,0,0,0,O=C1CCCC1
12240,NCGC00255276-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)(C)C1=NNC(=S)N(N)C1=O
146548,NCGC00257195-01,?,0,0,0,0,0,0,0,0,0,0,0,O=C1NC2=C(C=CC=C2)C(=O)O1
156852,NCGC00255941-01,?,0,0,0,0,0,0,0,0,0,0,0,[H]C(=O)C(C)CC1=CC2=C(OCO2)C=C1
148015,NCGC00253954-01,?,0,0,1,0,0,0,0,0,0,0,0,O=CC1=CC=CO1
88724,NCGC00257223-01,?,0,0,0,0,0,0,0,0,0,0,0,CSCCC=O
148291,NCGC00256343-01,?,0,0,0,0,0,0,0,0,0,0,0,O=NN1CCOCC1
125358,NCGC00258454-01,?,0,0,0,0,0,0,0,0,0,0,0,NC1=NC(CC(O)=O)=CS1
66361,NCGC00256686-01,?,0,0,0,0,0,0,0,0,0,0,0,COC1=CC(C)=CC(O)=C1
22200,NCGC00255355-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=C(O)C=CC=C1O
51881,NCGC00255403-01,?,0,0,0,0,0,0,0,0,0,0,0,CC\C=C/CCOC(=O)C1=C(O)C=CC=C1
154284,NCGC00257035-01,?,0,0,0,0,0,0,0,0,0,0,0,OCCOCCOCCOCCO
157435,NCGC00257361-01,?,0,0,0,0,0,0,0,0,0,0,0,[K+].CC1=CC(=O)[N-]S(=O)(=O)O1
157811,NCGC00260084-01,?,0,0,0,0,0,0,0,0,0,0,0,[Na+].[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])C[C@H](O)[C@]12C)[C@H](C)CCC([O-])=O
157666,NCGC00255521-01,?,0,0,0,0,0,0,0,0,0,0,0,[Na+].CC1=NN(C(=O)C1\N=N\C2=CC=CC=C2)C3=CC(=CC=C3Cl)S([O-])(=O)=O
157701,NCGC00255031-01,?,0,0,0,0,0,0,0,0,0,0,0,[Na+].CCCOC1=NN(C(=O)[N-]S(=O)(=O)C2=C(C=CC=C2)C(=O)OC)C(=O)N1C
158098,NCGC00258506-01,?,0,0,0,0,0,0,1,0,0,0,0,[O-][N+](=O)C1=CC=CC2=C(C=CC=C12)[N+]([O-])=O
158047,NCGC00256373-01,?,0,0,0,0,0,0,0,0,0,1,0,[O-][N+](=O)C1=C2C=CC=CC2=CC=C1
152473,NCGC00258477-01,?,0,0,0,0,0,0,0,0,0,0,0,OC(=O)C(Cl)(Cl)Br
1393,NCGC00256266-01,?,0,1,0,0,0,0,0,0,0,0,0,C(CC1=CC=NC=C1)CC2=CC=NC=C2
14175,NCGC00256455-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)=CCl
15318,NCGC00257121-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)CCCCCCCOC(=O)C=C
4851,NCGC00256536-01,?,0,0,0,0,0,0,0,0,0,0,0,C=CCN=C=S
154019,NCGC00257754-01,?,0,0,0,0,0,0,0,0,0,0,0,OCC=C
2967,NCGC00257928-01,?,0,0,0,0,0,0,0,0,0,0,0,C1CC2=C(CN1)C=CC=C2
128399,NCGC00091088-05,?,0,0,0,0,0,0,0,0,0,0,0,O1C=CC2=C1C=CC=C2
3199,NCGC00258875-01,?,0,0,0,0,0,0,0,0,0,0,0,C1CN2CCN1CC2
123454,NCGC00257344-01,?,0,0,0,0,0,0,0,0,0,0,0,N1C=CN=C1
15780,NCGC00256982-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)COC(=O)C(C)=C
66415,NCGC00256404-01,?,0,0,0,0,0,0,0,0,0,0,0,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
26534,NCGC00258437-01,?,0,0,0,0,0,0,0,0,0,0,0,CCC(C)COC(C)=O
10011,NCGC00257158-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(=O)OCC1=CC=C2OCOC2=C1
30216,NCGC00257295-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCOC(C)=O
13746,NCGC00257048-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)(N)CO
14871,NCGC00256951-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)CC(=O)CC(C)C
15016,NCGC00259087-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)CC(C)CC(=O)CC(C)C
60284,NCGC00255280-01,?,0,0,0,0,0,0,0,0,0,0,0,CNNCC1=CC=C(C=C1)C(=O)NC(C)C
16821,NCGC00256934-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)OB(OC(C)C)OC(C)C
26484,NCGC00257513-01,?,0,0,0,0,0,0,0,0,0,0,0,CCC(C)C(O)=O
66870,NCGC00257302-01,?,0,0,0,0,0,0,0,0,0,0,0,COCC(C)N
19097,NCGC00256448-01,?,0,0,0,0,1,0,0,0,0,0,0,CC(O)CN(CC(C)O)CC(C)O
26735,NCGC00255039-01,?,0,0,0,0,0,0,0,0,0,0,0,CCC(C)OC(=O)N1CCCCC1CCO
58392,NCGC00255871-01,?,0,0,0,0,0,0,0,0,0,0,0,CN1C(C)(C)CC(O)CC1(C)C
22017,NCGC00259716-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=C(C)C2=CC=CC=C2C=C1
22702,NCGC00256510-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CC=C(C=C)C=C1
31612,NCGC00256548-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
22760,NCGC00255931-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CC=C(N)C=C1S(O)(=O)=O
23036,NCGC00255440-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=NC2=C(C=CC=C2)C=C1
22665,NCGC00259928-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CC2=CC=CN=C2C=C1
21099,NCGC00257061-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
22867,NCGC00257379-01,?,0,0,0,0,0,0,0,0,0,0,0,CC1=CCC2CC1C2(C)C
27034,NCGC00257891-01,?,0,0,0,0,0,0,0,0,0,0,0,CCC(Cl)[N+]([O-])=O
27396,NCGC00257146-01,?,0,0,0,0,0,0,0,0,0,0,0,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
27694,NCGC00257285-01,?,0,0,0,0,0,0,0,0,0,0,0,CCC1=CC=CC(C)=C1N
29582,NCGC00257029-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCC
29861,NCGC00258595-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCCCCC1CO1
30523,NCGC00260408-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCCCI
32058,NCGC00259295-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCOCC1CO1
32083,NCGC00254083-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCOCCO
32094,NCGC00257102-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC
33492,NCGC00259409-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCN(CCC)N=O
47020,NCGC00255515-01,?,0,0,0,0,0,0,0,0,0,0,0,CCOC1=CC=C(NC(=O)OC(C)C)C=C1OCC
47032,NCGC00258550-01,?,0,0,0,0,0,0,0,0,0,0,0,CCOC1=CC=CC(N)=C1
46960,NCGC00257579-01,?,0,0,0,0,0,0,0,0,0,0,0,CCOC1=C(C=CC=C1)C(N)=O
114329,NCGC00255389-01,?,0,0,0,0,0,0,0,0,0,0,0,Cl.CNNCC1=CC=C(C=C1)C(=O)NC(C)C
115249,NCGC00256393-01,?,0,0,0,0,0,0,0,0,0,0,0,Cl.NC1CCCCC1
116547,NCGC00256493-01,?,0,0,0,0,0,0,0,0,0,0,0,Cl[C@H]1OCCO[C@@H]1Cl
125273,NCGC00259072-01,?,0,0,0,0,0,0,0,0,0,0,0,NC1=CC=C(Cl)C=C1Cl
153329,NCGC00253953-01,?,0,0,0,0,0,0,0,0,0,1,0,OC1=C(Cl)C=C(Cl)C=C1
29142,NCGC00257331-01,?,0,0,0,0,0,0,0,0,0,0,0,CCCCC1=CC=C(Cl)C=C1
116270,NCGC00255552-01,?,0,0,0,0,0,0,1,0,0,0,0,ClC1=CC2=C(NC(=O)O2)C=C1
116327,NCGC00254273-01,?,0,0,0,0,0,0,0,0,0,0,0,ClC1=CC=CC(Cl)=C1Cl
16677,NCGC00254886-01,?,0,0,0,0,0,0,0,0,0,0,0,CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1
38900,NCGC00254934-01,?,0,0,0,0,0,0,0,0,0,0,0,CCNC1=NC(NC(C)(C)C#N)=NC(Cl)=N1
38902,NCGC00254923-01,?,0,0,0,0,0,0,0,0,0,0,0,CCNC1=NC(NC(C)C)=NC(Cl)=N1
38904,NCGC00254653-01,?,0,0,0,0,0,0,0,0,0,0,0,CCNC1=NC(NCC)=NC(Cl)=N1
